title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Pre-Owned Disney Pixar Boy's Size 3T Athletic Shorts,https://www.walmart.com/ip/Pre-Owned-Disney-Pixar-Boy-s-Size-3T-Athletic-Shorts/789569288,6.99,,0,,,Clothing
Pre-Owned OshKosh B'gosh Boy's Size 9 Mo Shorts,https://www.walmart.com/ip/Pre-Owned-OshKosh-B-gosh-Boy-s-Size-9-Mo-Shorts/860061584,6.99,,0,,,Clothing
Garanimals Toddler Girls' Skinny Jeans,https://www.walmart.com/ip/Garanimals-Toddler-Girls-Skinny-Jeans/555101994?variantFieldId=actual_color,5.97,2.7,3,,,Clothing
"Touched by Nature Baby Girl Organic Preemie Layette Set, 4pc",https://www.walmart.com/ip/Touched-by-Nature-Baby-Girl-Organic-Preemie-Layette-Set-4pc/347437584?variantFieldId=actual_color,15.99,,0,,,Clothing
"French Toast Girls School Uniform Adjustable Waist Mid Length Plaid Pleated Scooter Skirt, Sizes 4-20 & Plus",https://www.walmart.com/ip/French-Toast-Girls-School-Uniform-Adjustable-Waist-Mid-Length-Plaid-Pleated-Scooter-Skirt-Sizes-4-20-Plus/638202024,24.98,4.1,26,,,Clothing
Pre-Owned Gap Kids Boy's Size 8 Rash Guard,https://www.walmart.com/ip/Pre-Owned-Gap-Kids-Boy-s-Size-8-Rash-Guard/412063934,9.99,,0,,,Clothing
Pre-Owned Columbia Boy's Size 10 Rash Guard,https://www.walmart.com/ip/Pre-Owned-Columbia-Boy-s-Size-10-Rash-Guard/273934911,14.99,,0,,,Clothing
Mlpeerw Baby Girls Panty Shorts Bloomers Pants Daytime Leisure Bottoms,https://www.walmart.com/ip/Springcmy-Boy-Kids-Swimming-Trunks-Shorts-Uv-Sun-Protect-Pants-Beach-Bottom/790644876,10.65,,0,,,Clothing
"Fruit Of The Loom Pack of 5 Adult Ribbed Cuffs Jersey T-Shirt, Style 4930-Pack5",https://www.walmart.com/ip/Fruit-of-the-Loom-Men-s-Ribbed-Cuffs-Jersey-T-Shirt-Style-4930-Pack5/320553683,38.39,,0,,,Clothing
PatPat Baby Girl Little Butterfly Floral Print Princess Dress,https://www.walmart.com/ip/PatPat-Baby-Girl-Little-Butterfly-Floral-Print-Princess-Dress/774597763,7.99,,0,,,Clothing
PatPat Morning Glory Print Ruffle-sleeve Matching Swimsuits Girl Boy Women Men Swimwear,https://www.walmart.com/ip/PatPat-Morning-Glory-Print-Ruffle-sleeve-Matching-Swimsuits-Girl-Boy-Women-Men-Swimwear/666131258,12.99,,0,,,Clothing
PatPat Plaid Printed Matching Swimsuit for Summer Boy Girl Women Men Swimwear,https://www.walmart.com/ip/PatPat-Plaid-Printed-Matching-Swimsuit-for-Summer-Boy-Girl-Women-Men-Swimwear/448040191,13.99,,0,PatPat guarantees you only quality merchandise.,"Please add each size separately to your shopping cart.,Soft and comfy,Material: 95% polyester, 5% Spandex,Machine wash, tumble dry",
Invisibles 3 Pack Hipster,https://www.walmart.com/ip/Invisibles-3-Pack-Hipster/240927268?variantFieldId=actual_color,29.99,4.4,31,,,Clothing
Bare Lace Hipster Panties,https://www.walmart.com/ip/Calvin-Klein-Bare-Lace-Hipster/638525391?variantFieldId=actual_color,13.00,,0,,,Clothing
Calvin Klein Invisibles Thong,https://www.walmart.com/ip/Calvin-Klein-Invisibles-Thong/162972340?variantFieldId=actual_color,12.90,,0,,,Clothing
LSU Tigers Preschool Football Pajama Set - White/Gold,https://www.walmart.com/ip/LSU-Tigers-Preschool-Football-Pajama-Set-White-Gold/786811032,27.99,,0,,,Clothing
"Wonder Nation Boys School Uniform Flat Front Shorts, 2-Pack Value Bundle, Sizes 4-18",https://www.walmart.com/ip/Wonder-Nation-Boys-School-Uniform-Flat-Front-Shorts-2-Pack-Value-Bundle-Sizes-4-18/388290327?variantFieldId=actual_color,16.94,4.7,47,,,Clothing
Toddler Cute Baby Kids Boys Girl Winter Warm Sports Crib Shoes Size 0-18 Months,https://www.walmart.com/ip/Toddler-Cute-Baby-Kids-Boys-Girl-Winter-Warm-Sports-Crib-Shoes-Size-0-18-Months/539266152,7.99,,0,,,Clothing
Kids Boys Solid Colored Comfort Jeans Pant,https://www.walmart.com/ip/Kids-Boys-Solid-Colored-Comfort-Jeans-Pant/684984050?variantFieldId=actual_color,44.99,,0,,,Clothing
"The Finals 1590Y Youth Reactor Splice Racer Swimsuit, Navy/Gold, 22",https://www.walmart.com/ip/The-Finals-1590Y-Youth-Reactor-Splice-Racer-Swimsuit-black-red-22/121991149,47.00,,0,Price is for each. ,,Sports & Outdoors
adoretex boys side wings swim jammer swimwear (mj009) - navy/gold - 24,https://www.walmart.com/ip/adoretex-boys-side-wings-swim-jammer-swimwear-mj009-navy-gold-24/253753956,59.00,,0,,,Clothing
Speedo Launch Splice Brief,https://www.walmart.com/ip/Speedo-Launch-Splice-Brief/967036116?variantFieldId=actual_color,37.00,,0,,,Clothing
2-piece Fashionable Moustache Pattern Polo Collar Tee and Solid Shorts Set,https://www.walmart.com/ip/2-piece-Fashionable-Moustache-Pattern-Polo-Collar-Tee-and-Solid-Shorts-Set/998928988,12.99,,0,,,Clothing
PatPat Baby's Cotton Knitted Style Solid Cardigan Long-sleeve Jumpsuit,https://www.walmart.com/ip/PatPat-Baby-s-Cotton-Knitted-Style-Solid-Cardigan-Long-sleeve-Jumpsuit/212780411,10.99,,0,,,Clothing
French Toast Boys 4-20 School Uniform Pull-On Tie Front Twill Shorts,https://www.walmart.com/ip/French-Toast-Boys-4-20-School-Uniform-Pull-On-Tie-Front-Twill-Shorts/968795702?variantFieldId=actual_color,9.99,4.4,9,,,Clothing
"French Toast Boys School Uniform Adjustable Waist Work Wear Finish Relaxed Fit Pants, Sizes 4-20, Slim, & Husky",https://www.walmart.com/ip/French-Toast-Boys-School-Uniform-Adjustable-Waist-Work-Wear-Finish-Relaxed-Fit-Pants-Sizes-4-20-Slim-Husky/754362470?variantFieldId=actual_color,12.53,4.3,32,,,Clothing
Katy Perry The Jamie Light Pink,https://www.walmart.com/ip/Men-s-Royal-Robbins-Everyday-Traveler-Short-10/238065935?variantFieldId=actual_color,14.95,4.6,2036,,,Clothing
"Wonder Nation Boys School Uniform Twill Pants with Double Knee, 2-Pack Value Bundle, Sizes 4-18",https://www.walmart.com/ip/Wonder-Nation-Boys-School-Uniform-Twill-Pants-with-Double-Knee-2-Pack-Value-Bundle-Sizes-4-18/826047540?variantFieldId=actual_color,25.94,4.7,64,,,Clothing
"AirSox No Show Sock with Air Infused Silicone Pads, Size Small (Fits Shoe Size 10Y-3) Brown",https://www.walmart.com/ip/AirSox-No-Show-Sock-with-Air-Infused-Silicone-Pads-Size-X-Small-Fits-Shoe-Size-3Y-9Y-Pastel-Pink/864307918,26.99,,0,,,Clothing
Boys 1 Pair/Pack Socks Beige/Brown Size 4-7 by Polo Ralph Lauren,https://www.walmart.com/ip/Boys-1-Pair-Pack-Socks-Beige-Brown-Size-4-7-by-Polo-Ralph-Lauren/148112060,7.99,,0,,,Clothing
Long Sleeve Baby Boys Girls Rash Guard Sun Protected UPF + 50 Kids & Toddler Swim Shirt (Size 12 Months-5 Toddler),https://www.walmart.com/ip/Leveret-Long-Sleeve-Baby-Boys-Girls-Rash-Guard-Sun-Protected-UPF-50-Kids-Toddler-Swim-Shirt-Size-12-Months-5-Toddler/633250949?variantFieldId=actual_color,19.99,3.0,2,,,Clothing
"Classroom School Uniform Preschool Unisex Flat Front Short, 52360, 3T, Khaki",https://www.walmart.com/ip/Classroom-School-Uniform-Preschool-Unisex-Flat-Front-Short-52360-4T-Dark-Navy/17492501?variantFieldId=actual_color,10.79,,0,,,Clothing
"Classroom School Uniform Preschool Unisex Pull On Short, 52130, 4T, Khaki",https://www.walmart.com/ip/Boys-Husky-Solid-Pull-On-Khaki-Shorts/17492556,10.00,,0,,,Clothing
The Children's Place Toddler Boy Solid Belted Chino Pant,https://www.walmart.com/ip/The-Children-s-Place-Toddler-Boy-Solid-Belted-Chino-Pant/871675994?variantFieldId=actual_color,9.00,,0,,,Clothing
Infant Toddler Boys Khaki Brown Jeans Cargo Baby Pants Pocketed Shorts,https://www.walmart.com/ip/Infant-Toddler-Boys-Khaki-Brown-Jeans-Cargo-Baby-Pants-Pocketed-Shorts/357383680,21.49,,0,,,Clothing
"Classroom School Uniform Preschool Unisex Pull On Short, 52130, 3T, Khaki",https://www.walmart.com/ip/Classroom-School-Uniform-Unisex-Husky-Pull-On-Short-52133-18H-Dark-Navy/17492555?variantFieldId=actual_color,11.98,,0,"This Pull-on short in poly cotton twill has a full elastic waistband for easy on and off, it also features two front pockets.","Pull on unisex short,Full Elastic Waistband,Two Front Pockets",
Gioberti Boys Plaid Shorts with Front Button & Zipper and Belt Loop Waistband,https://www.walmart.com/ip/Gioberti-Boys-Plaid-Shorts-with-Front-Button-Zipper-and-Belt-Loop-Waistband/906489942,14.99,,0,,,Clothing
Garanimals Toddler Boy Woven Shorts,https://www.walmart.com/ip/Garanimals-Toddler-Boy-Woven-Shorts/928464814?variantFieldId=actual_color,1.00,4.2,5,,,Clothing
Kidorable Little Boys Brown Dinosaur Orange Spike Hooded Rain Coat 2T-6X,https://www.walmart.com/ip/Kidorable-Little-Boys-Brown-Dinosaur-Orange-Spike-Hooded-Rain-Coat-2T-6X/51056810,54.31,,0,,,Clothing
Autumn Winter Casual Fashion Baby Long Sleeve Solid Color Plus Velvet Coat Kids Outerwear,https://www.walmart.com/ip/Autumn-Winter-Casual-Fashion-Baby-Long-Sleeve-Solid-Color-Plus-Velvet-Coat-Kids-Outerwear/149532037,14.09,,0,,,Clothing
Richie House Boys Brown Fake Leather Details Padding Jacket 7/8,https://www.walmart.com/ip/Little-Boys-Brown-Fake-Leather-Details-Padding-Jacket-3-4/47137939,16.99,,0,,,Clothing
Gioberti Boys and Kids Corduroy Blazer Jacket,https://www.walmart.com/ip/Gioberti-Boys-and-Kids-Corduroy-Blazer-Jacket/757488990,34.99,,0,,,Clothing
Johnnie Lene Boys Formal Dupioni Tuxedo Vest Set JL34,https://www.walmart.com/ip/Johnnie-Lene-Boys-Formal-Dupioni-Tuxedo-Vest-Set-JL34/679345983?variantFieldId=actual_color,24.99,4.5,2,,,Clothing
Toddler Baby Kids Boy Girl Winter Warm Knitted Sweater Outwear Cardigan Coat for 12M-5T,https://www.walmart.com/ip/Toddler-Baby-Kids-Boy-Girl-Winter-Warm-Knitted-Sweater-Outwear-Cardigan-Coat-for-12M-5T/467534454?variantFieldId=actual_color,13.99,,0,,,Clothing
Little Boys Brown Monster Truck Rain Coat 3T,https://www.walmart.com/ip/Little-Boys-Brown-Monster-Truck-Rain-Coat-3T/43052844,27.31,,0,,,Clothing
Gioberti Boy's Tweed Plaid Formal Suit Vest,https://www.walmart.com/ip/Gioberti-Boy-s-Tweed-Plaid-Formal-Suit-Vest/787655844,17.99,5.0,1,,,Clothing
Gioberti Boy's 3pc Tweed Vest with Matching Cap and Bow Tie,https://www.walmart.com/ip/Gioberti-Boy-s-3pc-Tweed-Vest-with-Matching-Cap-and-Bow-Tie/908065241,34.99,,0,,,Clothing
Elie Balleh  Brand Boy's  Style Slim Fit Jacket/Blazer,https://www.walmart.com/ip/Elie-Boy-s-Style-Slim-Fit-Jacket-EBBS1682B/719914342,59.99,,0,,,Clothing
6pc Boy Kid Teen Formal Wedding Wear White Suit Tuxedo Extra Satin Bow Tie 8-20,https://www.walmart.com/ip/6pc-Boy-Kid-Teen-Formal-Wedding-Wear-White-Suit-Tuxedo-Extra-Satin-Bow-Tie-8-20/855860288?variantFieldId=actual_color,44.99,,0,,,Clothing
"Spring Notion Big Boys' Two Button Blazer, Tan",https://www.walmart.com/ip/Spring-Notion-Big-Boys-Two-Button-Blazer-Black/496145663?variantFieldId=actual_color,29.95,,0,,,Clothing
Hope & Henry Boys' Tan Cord Blazer,https://www.walmart.com/ip/Hope-Henry-Boys-Corduroy-Blazer/816115136?variantFieldId=actual_color,44.95,5.0,1,,,Clothing
23 color Satin Vest only Boys Teens Men Formal Party Graduation Tuxedo Suit S-7,https://www.walmart.com/ip/23-color-Satin-Vest-only-Boys-Teens-Men-Formal-Party-Graduation-Tuxedo-Suit-S-7/920827834?variantFieldId=actual_color,16.48,,0,,,Clothing
Gioberti Kids and Boys 4 Button Formal Suit Vest,https://www.walmart.com/ip/Gioberti-Kids-and-Boys-4-Button-Formal-Suit-Vest/634035843,14.99,,0,,,Clothing
23 color Satin Vest only Boys Teens Men Formal Party Graduation Tuxedo Suit S-7,https://www.walmart.com/ip/23-color-Satin-Vest-only-Boys-Teens-Men-Formal-Party-Graduation-Tuxedo-Suit-S-7/769734237,14.99,,0,,,Clothing
"Little Kids Knitted Winter Beanie Hat and Scarf Set, 6 Months Baby to Toddlers",https://www.walmart.com/ip/Little-Kids-Knitted-Winter-Beanie-Hat-and-Scarf-Set-6-Months-Baby-to-Toddlers/966634817?variantFieldId=actual_color,18.00,,0,,,Clothing
Wrangler Toddler Boy Advanced Comfort Slim Straight Jean,https://www.walmart.com/ip/Wrangler-Toddler-Boy-Advanced-Comfort-Slim-Straight-Jean/949631175,1.00,4.7,13,,,Clothing
Lavaport Toddler Boy Baby Casual Pants Straight-leg Trousers With Button 2-7Y,https://www.walmart.com/ip/Lavaport-Toddler-Boy-Baby-Casual-Pants-Straight-leg-Trousers-With-Button-2-7Y/735568860,11.44,,0,,,Clothing
Wrangler Toddler Boy Outdoor Jogger,https://www.walmart.com/ip/Wrangler-Toddler-Boy-Outdoor-Jogger/637025882?variantFieldId=actual_color,12.99,4.5,8,,,Clothing
Wrangler Slim Straight Pant (Toddler Boys),https://www.walmart.com/ip/Wrangler-Slim-Straight-Pant-Toddler-Boys/518906357?variantFieldId=actual_color,10.96,4.6,9,,,Clothing
Polo Ralph Lauren Kids Layton EZ (Toddler) Blue Chambray/Navy Canvas/Tan Burnished/Off-White Polo Print,https://www.walmart.com/ip/Infant-Boys-Polo-Ralph-Lauren-Layton-Sneaker-Toddler/818442415?variantFieldId=actual_color,89.00,,0,,,Clothing
Garanimals Toddler Boys' Slim Twill Pant,https://www.walmart.com/ip/Garanimals-Toddler-Boys-Slim-Twill-Pant/689404286?variantFieldId=actual_color,5.97,,0,,,Clothing
Little Boys Khaki Elastic Special Occasion Long Dress Pants 2T-7,https://www.walmart.com/ip/Little-Boys-Khaki-Elastic-Special-Occasion-Long-Dress-Pants-2T-7/46805534,17.45,,0,,,Clothing
"Garanimals Baby Boy & Toddler Boy Slim Fit Denim Jeans and Twill Pants, 3-Pack (12M-5T)",https://www.walmart.com/ip/Garanimals-Baby-Boy-Toddler-Boy-Slim-Fit-Denim-Jeans-and-Twill-Pants-3-Pack-12M-5T/530365567?variantFieldId=actual_color,17.91,5.0,21,,,Clothing
Gioberti Boys Flat Front Dress Pants,https://www.walmart.com/ip/Gioberti-Boys-Flat-Front-Dress-Pants/296951665,17.99,4.8,4,,,Clothing
"Leveret Kids & Toddler Boys Chino Pants Variety of Colors (Size 2-14 Years) (Brown, 8 Years)",https://www.walmart.com/ip/Leveret-Kids-Toddler-Boys-Chino-Pants-Variety-of-Colors-Size-2-14-Years-Khaki-6-Years/653386072?variantFieldId=actual_color,19.99,,0,,,Clothing
Garanimals Toddler Boys' Solid Woven Joggers,https://www.walmart.com/ip/Garanimals-Toddler-Boys-Camo-Woven-Joggers/620835035?variantFieldId=actual_color,4.50,,0,,,Clothing
"Fruit of the Loom Boys Underwear, 10 Pack Striped Boxer Brief Underwear Sizes 6/8 - 18/20",https://www.walmart.com/ip/Fruit-of-the-Loom-Boys-Underwear-10-Pack-Striped-Boxer-Brief-Underwear-Sizes-6-8-18-20/661642145,17.98,4.7,448,,,Clothing
"Fruit of the Loom Assorted Fashion Briefs, 10 Pack Sizes 6/8 - 18/20",https://www.walmart.com/ip/Fruit-of-the-Loom-Assorted-Fashion-Briefs-10-Pack-Sizes-6-8-18-20/457310806?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:8VqlqfibeBUk5StO1QkeKH0p34h1wmN3Xh28kQF6ghFIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAwPOkM3DkyEWyMIczsJSNMl93l7QJ42Y9I0YVUIU8Qtq3aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjsoJfzFMSDkksDN4vtZNDD_wlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,15.99,4.4,248,,,Clothing
"Fruit of the Loom Boys White Crew Undershirts, 5 Pack Sizes 4 -18/20",https://www.walmart.com/ip/Fruit-of-the-Loom-Boys-White-Crew-Undershirts-5-Pack-Sizes-4-18-20/706131480,8.96,4.7,311,,,Clothing
"At The Buzzer Thermal Underwear Set for Boys (Grey, 4)",https://www.walmart.com/ip/At-The-Buzzer-Thermal-Underwear-Set-for-Boys-Grey-4/585505998,14.99,5.0,2, KEEP THE KIDS WARM WITH THE COMFIEST THERMALS AROUND,"KEEP THE KIDS WARM: At The Buzzer's thermal underwear kids set is made using a non-irritating blend of 60% cotton and 40% polyester that feels great on the skin and keeps the children perfectly warm to brave the chilly weather whether indoors or outdoors.,EASY TO LAYER: This boys thermal underwear is designed to make layering a breeze. The well-fitting yet loose cut allows you to easily dress your little ones without much hassle, with the thermal base layer providing comfortable warmth without being too bulky.,MADE TO LAST: The long johns for kids combine the comfort of cotton with the durability of polyester to create a garment that will last through numerous chilly moments. The inner thermal wear washes well in the machine without shrinking or running color.,COMFORTABLE FIT: We stock these thermals for boys in a wide range of children sizes to beautifully fit your toddler or teen. The thermal bottoms are fitted with an elastic waist band for added comfort and taper down to make them perfect for wearing with winter boots.,GREAT VALUE FOR MONEY: At The Buzzer prides itself in giving you the latest styling and superior quality at prices that wont break the bank. Grab the boys thermals in a choice of lovely color at the best price around. Click Add to Cart now!",Sports & Outdoors
"Hanes Boys X-Temp Thermal Underwear Sets - Preshrunk - 4 Colors, 41072 Black / X-Small",https://www.walmart.com/ip/Hanes-Boys-X-Temp-Thermal-Underwear-Sets-Preshrunk-4-Colors-41072-Black-X-Small/456793744,13.90,,0,,,Clothing
"Little Boys Quick Dry Beach Board Shorts Swim Trunk Swimsuit Beach Shorts With Mesh Lining (Pink Pineapple, 2T)",https://www.walmart.com/ip/Little-Boys-Quick-Dry-Beach-Board-Shorts-Swim-Trunk-Swimsuit-Beach-Shorts-With-Mesh-Lining-Pink-Pineapple-2T/547259897?wpa_bd=&wpa_pg_seller_id=5159CD55F7C948D5B46365DD75C04F6F&wpa_ref_id=wpaqs:OVmGZO2brMBf6GC1YarJ4vWUtvUnLVVt2LkkAw2NLScYYO2-FRvT8_Lyd_bJsYg0T0hfkA1-ZdjT_pb8Jn2yhMak1cqLXguJm9JSp5sj0nHAIP6ZSgv2CEWgRQiJZOFb3aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjsoAC200wdhr4k7CWeJisSTalNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,12.99,3.7,26,,,Clothing
"Fruit of the Loom Toddler Boy Undershirts, 10 Pack Classic White Crew T-Shirts",https://www.walmart.com/ip/Fruit-of-the-Loom-Toddler-Boy-Undershirts-10-Pack-Classic-White-Crew-T-Shirts/159328275?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:8VqlqfibeBUk5StO1QkeKH0p34h1wmN3Xh28kQF6ghFIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA2q_rFeQJgZ8L0ThnkH9ZjIAiK-1GcenYxnIG_w5p5P63aFZCMVRxXNGYPCn89XFvTwE8VKf0j3q4T9YCL1TjsowrqzahtQQ5iAVILk6IU2DlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,14.94,4.7,160,,,Clothing
Spring Notion Big Boy's Velvet Blazer,https://www.walmart.com/ip/Spring-Notion-Big-Boy-s-Velvet-Blazer/878393388,91.00,,0,,,Clothing
"Carter's Little Boys' Herringbone Shorts, Olive, 2-Toddler",https://www.walmart.com/ip/Carter-s-Little-Boys-Herringbone-Shorts-Olive-2-Toddler/733948924,16.97,,0,,,Clothing
"Carter's Little Boys' Cargo Shorts, Blue, 2-Toddler",https://www.walmart.com/ip/Carter-s-Little-Boys-Cargo-Shorts-Blue-2-Toddler/499688401,16.97,,0,,,Clothing
"Quad Seven Little Boys' Toddler ""Fleece Cargo"" Joggers (Sizes 2T - 4T) (Toddler)",https://www.walmart.com/ip/Quad-Seven-Little-Boys-Toddler-Fleece-Cargo-Joggers-Sizes-2T-4T-Toddler/118786983,11.99,,0,,,Clothing
"Wonder Nation Baby Boy & Toddler Boy Zip-Front Hoodie Sweatshirt, 2-Pack (12M-5T)",https://www.walmart.com/ip/Wonder-Nation-Baby-Boy-Toddler-Boy-Zip-Front-Hoodie-Sweatshirt-2-Pack-12M-5T/175290272,19.76,5.0,2,,,Clothing
"Garanimals Baby Boy & Toddler Boy Long-Sleeve Layered Graphic T-Shirt, 3-Pack (12M-5T)",https://www.walmart.com/ip/Garanimals-Baby-Boy-Toddler-Boy-Long-Sleeve-Layered-Graphic-T-Shirt-3-Pack-12M-5T/440422246,13.50,4.9,14,,,Clothing
Wonder Nation Toddler Boy Furry Fleece Bear Ear Hoodie (2T-5T),https://www.walmart.com/ip/Wonder-Nation-Toddler-Boy-Furry-Fleece-Bear-Ear-Hoodie-2T-5T/675953162,9.94,4.9,10,,,Clothing
"Child of Mine by Carter's Baby Boy Pants, 2-Pack",https://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Baby-Boy-Pants-2-Pack/638884489,7.24,4.8,68,,,Clothing
Wonder Nation Toddler Boy Zip-Front Hoodie Sweatshirt (2T-5T),https://www.walmart.com/ip/Wonder-Nation-Toddler-Boy-Zip-Front-Hoodie-Sweatshirt-2T-5T/614410535,9.88,5.0,20,,,Clothing
"Wonder Nation Toddler Boys School Uniform Short Sleeve Pique Polo Shirt, 2-Pack Value Bundle",https://www.walmart.com/ip/Wonder-Nation-Toddler-Boys-School-Uniform-Short-Sleeve-Pique-Polo-Shirt-2-Pack-Value-Bundle/343433067?variantFieldId=actual_color,11.76,4.6,119,,,Clothing
French Toast Toddler Boys School Uniform Long Sleeve Pique Polo Shirt,https://www.walmart.com/ip/French-Toast-Toddler-Boys-School-Uniform-Long-Sleeve-Pique-Polo-Shirt/56015843?variantFieldId=actual_color,9.50,4.8,83,,,Clothing
Lovely Annie Boys Children 4 Pairs Pack Non Slip Pure Cotton Socks 3Y-5Y(Green),https://www.walmart.com/ip/Lovely-Annie-Boys-Children-4-Pairs-Pack-Non-Slip-Pure-Cotton-Socks-3Y-5Y-Green/115414334,10.99,,0,,,Clothing
Freestyle Revolution Baby Toddler Boy Stripe Swim Trunks,https://www.walmart.com/ip/Freestyle-Revolution-Baby-Toddler-Boy-Stripe-Swim-Trunks/599370684,5.00,3.0,1,,,Clothing
Baby Toddler Boy Wedding Christening Tuxedo Formal Bow Tie Suit Clothes Outfit,https://www.walmart.com/ip/Baby-Toddler-Boy-Wedding-Christening-Tuxedo-Formal-Bow-Tie-Suit-Clothes-Outfit/607291672,15.99,,0,,,Clothing
6pc Boy Kid Teen Formal Wedding Wear White Suit Tuxedo Extra Satin Bow Tie 8-20,https://www.walmart.com/ip/6pc-Boy-Kid-Teen-Formal-Wedding-Wear-White-Suit-Tuxedo-Extra-Satin-Bow-Tie-8-20/265915652?variantFieldId=actual_color,44.99,,0,,,Clothing
Nickelodeon Pink White Paw Patrol Long Sleeve Rashguard Set Little Girls,https://www.walmart.com/ip/Nickelodeon-Pink-White-Paw-Patrol-Long-Sleeve-Rashguard-Set-Little-Girls/633993816,35.88,,0,,,Clothing
Tommy Hilfiger Men Cotton Classics 3 Pack Trunk,https://www.walmart.com/ip/Under-Armour-Girls-Play-Up-Shorts/967510352?variantFieldId=actual_color,14.36,,0,,,Clothing
Rare Editions Infant Girls Pastel Plaid Bubble Romper Sleeveless Creeper 3-6m,https://www.walmart.com/ip/Rare-Editions-Infant-Girls-Pastel-Plaid-Bubble-Romper-Sleeveless-Creeper-3-6m/461386191,17.49,,0,,,Clothing
Frecoccialo Baby Soft Safe Silicone Finger Toothbrush Clear Massage Keep Tooth Health,https://www.walmart.com/ip/Frecoccialo-Baby-Soft-Safe-Silicone-Finger-Toothbrush-Clear-Massage-Keep-Tooth-Health/837741989,7.99,,0,,,Clothing
Pre-Owned Cat & Jack Boy's Size 18 Mo Jacket,https://www.walmart.com/ip/Pre-Owned-Cat-Jack-Boy-s-Size-18-Mo-Jacket/762352389,6.99,,0,,,Clothing
Little Boys Pink Poly Silk Vest Bowtie Special Occasion Set 4T,https://www.walmart.com/ip/Little-Boys-Pink-Poly-Silk-Vest-Bowtie-Special-Occasion-Set-4T/47327685,20.36,,0,,,Clothing
"Dickies Advance Women Scrubs Top, V-Neck, DK760, S, Hot Pink",https://www.walmart.com/ip/Dickies-Advance-Women-Scrubs-Top-V-Neck-DK760-L-D-Navy/803381066?variantFieldId=actual_color,24.73,5.0,2,,,Clothing
Delia's Girl Girls' Bow Accent 2-Pack Padded Bras (Sizes 32A - 36A),https://www.walmart.com/ip/Delia-s-Girl-Girls-Bow-Accent-2-Pack-Padded-Bras-Sizes-32A-36A/293333352?variantFieldId=actual_color,12.99,,0,,,Clothing
Pre-Owned DKNY Girl's Size 7 Jeggings,https://www.walmart.com/ip/Pre-Owned-DKNY-Girl-s-Size-7-Jeggings/319004780,9.99,,0,,,Clothing
"Fruit of the Loom Girls' Core Performance Thermal Underwear Set, (Little Girls & Big Girls)",https://www.walmart.com/ip/Fruit-of-the-Loom-Girls-Core-Performance-Thermal-Underwear-Set-Little-Girls-Big-Girls/920036809?variantFieldId=actual_color,12.98,,0,,,Clothing
Pre-Owned CALVIN KLEIN JEANS Girl's Size 3T Vest,https://www.walmart.com/ip/Pre-Owned-CALVIN-KLEIN-JEANS-Girl-s-Size-3T-Vest/668587492,7.99,,0,,,Clothing
Newborn Baby Girl Floral Lace Embroidery Cotton Romper Bodysuit Jumpsuit Outfits Sunsuit Clothes,https://www.walmart.com/ip/Newborn-Baby-Girl-Floral-Lace-Embroidery-Cotton-Romper-Bodysuit-Jumpsuit-Outfits-Sunsuit-Clothes/768511250,8.27,,0,,,Clothing
Loalirando Lovely Children Kid Girls Princess Shoes Kids Girls Bow Single Shoes Dance Shoes,https://www.walmart.com/ip/Loalirando-Lovely-Children-Kid-Girls-Princess-Shoes-Kids-Girls-Bow-Single-Shoes-Dance-Shoes/599667460,11.59,,0,,,Clothing
"Fruit of the Loom Girls 4-18 Soft Lightly Lined Bra, 2-Pack",https://www.walmart.com/ip/Fruit-of-the-Loom-Girls-4-18-Soft-Lightly-Lined-Bra-2-Pack/458275211?variantFieldId=actual_color,10.97,4.7,53,,,Clothing
Audrey 3+1 Cute Girly Lined Stretchy Floral Lace Bralette With Adjustable Straps,https://www.walmart.com/ip/Audrey-3-1-Cute-Girly-Lined-Stretchy-Floral-Lace-Bralette-With-Adjustable-Straps/451362558,16.88,,0,,,Clothing
Hanes Girls S-XL Racerback Bralette - 2 Pack (Pink Medium),https://www.walmart.com/ip/Hanes-Girls-S-XL-Racerback-Bralette-2-Pack-Purple-Medium/762705507,14.99,,0,,,Clothing
